sidoname,cityname,pm25value,pm10value,datetime,day,week
경남,경남,19.0,32.0,2022-03-31T13:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,10.0,19.0,2022-03-29T02:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,10.0,18.0,2022-03-29T04:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,10.0,23.0,2022-03-28T18:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,10.0,18.0,2022-03-29T03:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,10.0,18.0,2022-03-29T06:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,13.0,21.0,2022-03-30T02:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,11.0,22.0,2022-03-29T13:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,15.0,27.0,2022-03-31T18:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,11.0,22.0,2022-03-29T16:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,13.0,19.0,2022-03-31T21:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,10.0,22.0,2022-03-28T20:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,11.0,20.0,2022-03-29T14:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,12.0,24.0,2022-03-29T19:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,10.0,21.0,2022-03-29T15:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,12.0,24.0,2022-03-29T08:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,10.0,17.0,2022-03-29T05:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,9.0,23.0,2022-03-28T16:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,10.0,23.0,2022-03-28T19:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,9.0,23.0,2022-03-28T14:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
경남,경남,11.0,21.0,2022-03-29T17:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,37.0,86.0,2022-03-04T14:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,16.0,48.0,2022-03-06T21:00:00.000Z,2022-03-06T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,38.0,58.0,2022-03-24T11:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,11.0,20.0,2022-03-17T13:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,17.0,32.0,2022-03-30T23:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,25.0,98.0,2022-03-16T15:00:00.000Z,2022-03-16T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,21.0,36.0,2022-03-22T11:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,30.0,40.0,2022-03-24T05:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,12.0,19.0,2022-03-29T04:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,40.0,109.0,2022-03-04T16:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,44.0,70.0,2022-03-08T09:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,11.0,20.0,2022-03-21T14:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,20.0,36.0,2022-03-13T07:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,14.0,30.0,2022-03-30T20:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,10.0,28.0,2022-02-27T17:00:00.000Z,2022-02-27T00:00:00.000Z,2022-02-21T00:00:00.000Z
경북,경북,39.0,80.0,2022-03-09T04:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,11.0,21.0,2022-03-29T03:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,31.0,59.0,2022-03-12T22:00:00.000Z,2022-03-12T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,4.0,9.0,2022-03-26T10:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,13.0,24.0,2022-03-29T08:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,10.0,22.0,2022-03-28T08:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,7.0,14.0,2022-03-31T17:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,28.0,48.0,2022-03-13T02:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,6.0,11.0,2022-03-17T19:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,22.0,35.0,2022-03-22T12:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,17.0,27.0,2022-03-26T02:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,11.0,22.0,2022-03-27T06:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,15.0,30.0,2022-03-03T01:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,23.0,54.0,2022-03-17T09:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,6.0,10.0,2022-03-19T10:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,8.0,12.0,2022-03-20T05:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,53.0,71.0,2022-03-25T04:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,5.0,10.0,2022-03-26T11:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,27.0,43.0,2022-03-04T07:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,21.0,46.0,2022-03-06T23:00:00.000Z,2022-03-06T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,28.0,60.0,2022-03-12T20:00:00.000Z,2022-03-12T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,11.0,15.0,2022-03-13T19:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,25.0,40.0,2022-03-03T08:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,11.0,16.0,2022-03-20T10:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,15.0,31.0,2022-03-02T23:00:00.000Z,2022-03-02T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,29.0,48.0,2022-03-04T08:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,19.0,47.0,2022-03-06T22:00:00.000Z,2022-03-06T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,39.0,69.0,2022-03-08T23:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,10.0,19.0,2022-03-21T15:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,12.0,19.0,2022-03-27T03:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,32.0,56.0,2022-03-25T17:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,14.0,36.0,2022-03-03T18:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,13.0,26.0,2022-03-30T14:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,26.0,65.0,2022-03-17T07:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,17.0,24.0,2022-03-20T23:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,22.0,34.0,2022-03-22T18:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,15.0,39.0,2022-03-03T19:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,24.0,58.0,2022-03-17T08:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,10.0,19.0,2022-03-21T16:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,16.0,24.0,2022-03-22T03:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,28.0,49.0,2022-03-25T19:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,19.0,31.0,2022-03-30T02:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,11.0,19.0,2022-03-02T14:00:00.000Z,2022-03-02T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,17.0,25.0,2022-03-13T13:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,8.0,13.0,2022-03-19T23:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,52.0,72.0,2022-03-25T08:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,11.0,21.0,2022-03-27T05:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,28.0,43.0,2022-03-23T14:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,4.0,10.0,2022-03-26T13:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,12.0,23.0,2022-03-29T01:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,14.0,26.0,2022-03-29T18:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,10.0,20.0,2022-03-02T16:00:00.000Z,2022-03-02T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,6.0,13.0,2022-03-17T17:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,32.0,40.0,2022-03-08T03:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,38.0,57.0,2022-03-24T10:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,8.0,12.0,2022-03-20T07:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,55.0,75.0,2022-03-25T01:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,3.0,8.0,2022-03-26T15:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,48.0,83.0,2022-03-09T12:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,15.0,26.0,2022-03-21T22:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,26.0,38.0,2022-03-23T01:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,59.0,93.0,2022-03-09T11:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,44.0,67.0,2022-03-24T15:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,10.0,16.0,2022-03-26T22:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,57.0,84.0,2022-03-25T10:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,6.0,12.0,2022-03-31T21:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,50.0,73.0,2022-03-09T03:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,14.0,20.0,2022-03-13T23:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,17.0,26.0,2022-03-22T05:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,12.0,20.0,2022-03-29T07:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,5.0,12.0,2022-03-31T19:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,39.0,46.0,2022-03-08T08:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,11.0,17.0,2022-03-14T02:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,4.0,8.0,2022-03-19T18:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,4.0,9.0,2022-03-26T17:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,4.0,7.0,2022-03-19T15:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,8.0,12.0,2022-03-20T06:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,24.0,34.0,2022-03-23T05:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,27.0,61.0,2022-03-08T19:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,32.0,53.0,2022-02-25T12:00:00.000Z,2022-02-25T00:00:00.000Z,2022-02-21T00:00:00.000Z
경북,경북,13.0,38.0,2022-03-03T15:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,3.0,8.0,2022-03-18T02:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,9.0,18.0,2022-03-28T07:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,7.0,18.0,2022-03-28T13:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,43.0,77.0,2022-03-09T13:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,5.0,10.0,2022-03-19T06:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,6.0,10.0,2022-03-19T08:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,31.0,49.0,2022-03-23T10:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,12.0,26.0,2022-03-28T22:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,12.0,26.0,2022-03-28T21:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,5.0,10.0,2022-03-17T21:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,16.0,23.0,2022-03-21T03:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,17.0,23.0,2022-03-21T05:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,14.0,25.0,2022-03-21T23:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,10.0,24.0,2022-03-27T23:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,16.0,29.0,2022-03-29T09:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,22.0,33.0,2022-03-22T17:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,52.0,71.0,2022-03-25T03:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,42.0,61.0,2022-03-10T05:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,2.0,5.0,2022-03-18T14:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,6.0,10.0,2022-03-19T12:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,28.0,47.0,2022-03-07T03:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,17.0,25.0,2022-03-21T07:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,36.0,59.0,2022-03-25T15:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,14.0,25.0,2022-03-31T03:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,32.0,46.0,2022-03-24T08:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,19.0,29.0,2022-03-30T04:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,35.0,59.0,2022-02-26T15:00:00.000Z,2022-02-26T00:00:00.000Z,2022-02-21T00:00:00.000Z
경북,경북,10.0,18.0,2022-03-02T15:00:00.000Z,2022-03-02T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,32.0,63.0,2022-03-12T21:00:00.000Z,2022-03-12T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,3.0,8.0,2022-03-18T18:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,31.0,44.0,2022-03-23T20:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,26.0,47.0,2022-03-10T16:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,8.0,17.0,2022-03-14T14:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,11.0,16.0,2022-03-20T15:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,12.0,25.0,2022-02-24T11:00:00.000Z,2022-02-24T00:00:00.000Z,2022-02-21T00:00:00.000Z
경북,경북,33.0,50.0,2022-03-07T05:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,30.0,54.0,2022-03-10T15:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,37.0,40.0,2022-03-08T05:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,54.0,73.0,2022-03-25T07:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,6.0,10.0,2022-03-26T07:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,16.0,33.0,2022-03-30T21:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,43.0,75.0,2022-03-08T11:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,6.0,11.0,2022-03-26T19:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,15.0,26.0,2022-03-31T05:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,30.0,69.0,2022-03-09T15:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,26.0,56.0,2022-03-11T20:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,26.0,109.0,2022-03-16T16:00:00.000Z,2022-03-16T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,27.0,39.0,2022-03-24T04:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,56.0,83.0,2022-03-24T22:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,33.0,60.0,2022-03-01T17:00:00.000Z,2022-03-01T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,3.0,6.0,2022-03-18T06:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,4.0,9.0,2022-03-26T09:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,16.0,34.0,2022-03-30T12:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,25.0,41.0,2022-03-04T06:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,17.0,40.0,2022-03-07T13:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,20.0,30.0,2022-03-22T07:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,32.0,45.0,2022-03-23T21:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,30.0,82.0,2022-03-17T03:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,12.0,17.0,2022-03-20T18:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,12.0,53.0,2022-03-27T14:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,14.0,27.0,2022-03-29T19:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,25.0,61.0,2022-03-08T13:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,38.0,66.0,2022-03-09T21:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,20.0,30.0,2022-03-13T12:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,25.0,34.0,2022-03-23T03:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,28.0,40.0,2022-03-23T17:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,29.0,42.0,2022-03-23T19:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,5.0,10.0,2022-03-17T20:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,6.0,11.0,2022-03-19T09:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,6.0,10.0,2022-03-19T19:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,21.0,32.0,2022-03-22T14:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,23.0,48.0,2022-03-07T11:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,24.0,35.0,2022-03-13T11:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,19.0,28.0,2022-03-22T06:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,47.0,73.0,2022-03-24T19:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,55.0,79.0,2022-03-24T23:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,14.0,24.0,2022-03-02T20:00:00.000Z,2022-03-02T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,34.0,106.0,2022-03-16T22:00:00.000Z,2022-03-16T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,56.0,79.0,2022-03-25T09:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,21.0,72.0,2022-03-27T17:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,31.0,51.0,2022-03-03T10:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
경북,경북,11.0,19.0,2022-03-14T17:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,20.0,55.0,2022-03-07T06:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,28.0,41.0,2022-03-23T16:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,43.0,71.0,2022-03-11T10:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,24.0,38.0,2022-03-13T10:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,55.0,73.0,2022-03-25T02:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,9.0,15.0,2022-03-14T08:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,32.0,123.0,2022-03-16T19:00:00.000Z,2022-03-16T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,8.0,16.0,2022-03-14T12:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,19.0,69.0,2022-03-07T07:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,21.0,52.0,2022-03-11T17:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,26.0,40.0,2022-03-22T21:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,24.0,77.0,2022-03-27T18:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,26.0,56.0,2022-03-12T18:00:00.000Z,2022-03-12T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,21.0,36.0,2022-03-13T08:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
경북,경북,5.0,8.0,2022-03-19T13:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
