sidoname,cityname,pm10value,pm25value,pop,datetime
제주,서귀포시,46,21,183663,2022-03-08T06:00:00.000Z
제주,제주시,27,8,493096,2022-03-08T06:00:00.000Z
제주,서귀포시,20,7,183663,2022-03-17T22:00:00.000Z
제주,제주시,21,10,493096,2022-03-17T22:00:00.000Z
제주,서귀포시,75,28,183663,2022-03-04T13:00:00.000Z
제주,제주시,116,40,493096,2022-03-04T13:00:00.000Z
제주,서귀포시,33,14,183663,2022-03-12T20:00:00.000Z
제주,제주시,36,15,493096,2022-03-12T20:00:00.000Z
제주,서귀포시,68,39,183663,2022-03-09T03:00:00.000Z
제주,제주시,85,46,493096,2022-03-09T03:00:00.000Z
제주,서귀포시,32,13,183663,2022-03-12T21:00:00.000Z
제주,제주시,39,16,493096,2022-03-12T21:00:00.000Z
제주,서귀포시,35,16,183663,2022-03-13T21:00:00.000Z
제주,제주시,31,17,493096,2022-03-13T21:00:00.000Z
제주,서귀포시,36,13,183663,2022-03-15T12:00:00.000Z
제주,제주시,42,25,493096,2022-03-15T12:00:00.000Z
제주,서귀포시,29,12,183663,2022-03-07T18:00:00.000Z
제주,제주시,27,10,493096,2022-03-07T18:00:00.000Z
제주,서귀포시,42,16,183663,2022-03-08T09:00:00.000Z
제주,제주시,37,9,493096,2022-03-08T09:00:00.000Z
제주,서귀포시,59,26,183663,2022-03-08T19:00:00.000Z
제주,제주시,62,29,493096,2022-03-08T19:00:00.000Z
제주,서귀포시,69,28,183663,2022-03-03T14:00:00.000Z
제주,제주시,81,35,493096,2022-03-03T14:00:00.000Z
제주,서귀포시,28,21,183663,2022-03-19T10:00:00.000Z
제주,제주시,31,19,493096,2022-03-19T10:00:00.000Z
제주,서귀포시,21,12,183663,2022-03-14T14:00:00.000Z
제주,제주시,24,15,493096,2022-03-14T14:00:00.000Z
제주,서귀포시,44,21,183663,2022-03-04T20:00:00.000Z
제주,제주시,80,35,493096,2022-03-04T20:00:00.000Z
제주,서귀포시,66,26,183663,2022-03-08T18:00:00.000Z
제주,제주시,75,33,493096,2022-03-08T18:00:00.000Z
제주,서귀포시,20,11,183663,2022-03-14T11:00:00.000Z
제주,제주시,24,16,493096,2022-03-14T11:00:00.000Z
제주,서귀포시,36,13,183663,2022-03-15T12:00:00.000Z
제주,제주시,42,25,493096,2022-03-15T12:00:00.000Z
제주,서귀포시,36,13,183663,2022-03-15T12:00:00.000Z
제주,제주시,42,25,493096,2022-03-15T12:00:00.000Z
제주,서귀포시,55,21,183663,2022-03-04T15:00:00.000Z
제주,제주시,98,36,493096,2022-03-04T15:00:00.000Z
제주,서귀포시,20,10,183663,2022-02-24T11:00:00.000Z
제주,제주시,21,14,493096,2022-02-24T11:00:00.000Z
제주,서귀포시,22,13,183663,2022-03-14T05:00:00.000Z
제주,제주시,16,10,493096,2022-03-14T05:00:00.000Z
제주,서귀포시,12,6,183663,2022-03-18T02:00:00.000Z
제주,제주시,16,5,493096,2022-03-18T02:00:00.000Z
제주,서귀포시,36,13,183663,2022-03-15T12:00:00.000Z
제주,제주시,42,25,493096,2022-03-15T12:00:00.000Z
제주,서귀포시,54,20,183663,2022-03-16T20:00:00.000Z
제주,제주시,50,16,493096,2022-03-16T20:00:00.000Z
제주,서귀포시,20,11,183663,2022-03-14T12:00:00.000Z
제주,제주시,24,16,493096,2022-03-14T12:00:00.000Z
제주,서귀포시,37,21,183663,2022-03-11T20:00:00.000Z
제주,제주시,42,17,493096,2022-03-11T20:00:00.000Z
제주,서귀포시,34,16,183663,2022-03-13T20:00:00.000Z
제주,제주시,23,15,493096,2022-03-13T20:00:00.000Z
제주,서귀포시,41,23,183663,2022-03-03T08:00:00.000Z
제주,제주시,78,32,493096,2022-03-03T08:00:00.000Z
제주,서귀포시,10,6,183663,2022-03-18T04:00:00.000Z
제주,제주시,18,4,493096,2022-03-18T04:00:00.000Z
제주,서귀포시,34,22,183663,2022-03-19T14:00:00.000Z
제주,제주시,40,21,493096,2022-03-19T14:00:00.000Z
제주,서귀포시,36,13,183663,2022-03-15T12:00:00.000Z
제주,제주시,42,25,493096,2022-03-15T12:00:00.000Z
제주,서귀포시,35,17,183663,2022-03-11T21:00:00.000Z
제주,제주시,40,18,493096,2022-03-11T21:00:00.000Z
제주,서귀포시,94,55,183663,2022-03-09T09:00:00.000Z
제주,제주시,106,68,493096,2022-03-09T09:00:00.000Z
제주,서귀포시,20,10,183663,2022-03-07T23:00:00.000Z
제주,제주시,18,7,493096,2022-03-07T23:00:00.000Z
제주,서귀포시,40,16,183663,2022-03-08T05:00:00.000Z
제주,제주시,24,7,493096,2022-03-08T05:00:00.000Z
제주,서귀포시,82,41,183663,2022-03-04T08:00:00.000Z
제주,제주시,117,49,493096,2022-03-04T08:00:00.000Z
제주,서귀포시,20,10,183663,2022-03-08T01:00:00.000Z
제주,제주시,19,4,493096,2022-03-08T01:00:00.000Z
제주,서귀포시,25,7,183663,2022-03-07T09:00:00.000Z
제주,제주시,33,10,493096,2022-03-07T09:00:00.000Z
제주,서귀포시,96,49,183663,2022-03-09T12:00:00.000Z
제주,제주시,99,64,493096,2022-03-09T12:00:00.000Z
제주,서귀포시,93,46,183663,2022-03-04T09:00:00.000Z
제주,제주시,119,55,493096,2022-03-04T09:00:00.000Z
제주,서귀포시,67,26,183663,2022-03-08T17:00:00.000Z
제주,제주시,72,28,493096,2022-03-08T17:00:00.000Z
제주,서귀포시,34,15,183663,2022-03-11T23:00:00.000Z
제주,제주시,32,16,493096,2022-03-11T23:00:00.000Z
제주,서귀포시,79,40,183663,2022-03-04T07:00:00.000Z
제주,제주시,102,55,493096,2022-03-04T07:00:00.000Z
제주,서귀포시,96,49,183663,2022-03-09T11:00:00.000Z
제주,제주시,100,65,493096,2022-03-09T11:00:00.000Z
제주,서귀포시,56,31,183663,2022-03-08T23:00:00.000Z
제주,제주시,86,45,493096,2022-03-08T23:00:00.000Z
제주,서귀포시,27,19,183663,2022-03-19T11:00:00.000Z
제주,제주시,33,20,493096,2022-03-19T11:00:00.000Z
제주,서귀포시,65,35,183663,2022-03-10T09:00:00.000Z
제주,제주시,64,30,493096,2022-03-10T09:00:00.000Z
제주,서귀포시,96,47,183663,2022-03-09T14:00:00.000Z
제주,제주시,104,60,493096,2022-03-09T14:00:00.000Z
제주,서귀포시,54,35,183663,2022-03-10T07:00:00.000Z
제주,제주시,56,20,493096,2022-03-10T07:00:00.000Z
제주,서귀포시,100,53,183663,2022-03-09T10:00:00.000Z
제주,제주시,104,69,493096,2022-03-09T10:00:00.000Z
제주,서귀포시,35,16,183663,2022-03-11T22:00:00.000Z
제주,제주시,37,19,493096,2022-03-11T22:00:00.000Z
제주,서귀포시,52,18,183663,2022-03-04T16:00:00.000Z
제주,제주시,92,33,493096,2022-03-04T16:00:00.000Z
제주,서귀포시,30,10,183663,2022-03-07T13:00:00.000Z
제주,제주시,25,9,493096,2022-03-07T13:00:00.000Z
제주,서귀포시,62,29,183663,2022-03-08T20:00:00.000Z
제주,제주시,67,32,493096,2022-03-08T20:00:00.000Z
제주,서귀포시,52,18,183663,2022-03-16T19:00:00.000Z
제주,제주시,44,16,493096,2022-03-16T19:00:00.000Z
세종,세종시,44,17,371895,2022-03-07T11:00:00.000Z
세종,세종시,38,26,371895,2022-03-03T06:00:00.000Z
세종,세종시,47,21,371895,2022-03-08T13:00:00.000Z
세종,세종시,69,39,371895,2022-03-10T12:00:00.000Z
세종,세종시,34,9,371895,2022-03-02T18:00:00.000Z
세종,세종시,9,3,371895,2022-03-13T12:00:00.000Z
세종,세종시,29,13,371895,2022-03-15T12:00:00.000Z
세종,세종시,16,7,371895,2022-03-14T12:00:00.000Z
세종,세종시,8,3,371895,2022-03-19T08:00:00.000Z
세종,세종시,69,43,371895,2022-03-04T01:00:00.000Z
세종,세종시,60,30,371895,2022-03-08T01:00:00.000Z
세종,세종시,87,59,371895,2022-03-09T08:00:00.000Z
세종,세종시,13,8,371895,2022-03-13T14:00:00.000Z
세종,세종시,40,11,371895,2022-03-07T12:00:00.000Z
세종,세종시,93,64,371895,2022-03-10T07:00:00.000Z
세종,세종시,30,5,371895,2022-03-06T16:00:00.000Z
세종,세종시,30,6,371895,2022-03-06T14:00:00.000Z
세종,세종시,66,29,371895,2022-03-11T20:00:00.000Z
세종,세종시,15,7,371895,2022-03-13T19:00:00.000Z
세종,세종시,30,12,371895,2022-03-02T22:00:00.000Z
세종,세종시,29,13,371895,2022-03-15T12:00:00.000Z
세종,세종시,45,11,371895,2022-03-14T07:00:00.000Z
세종,세종시,48,19,371895,2022-03-03T16:00:00.000Z
세종,세종시,42,15,371895,2022-03-03T13:00:00.000Z
세종,세종시,44,25,371895,2022-03-07T20:00:00.000Z
세종,세종시,29,13,371895,2022-03-15T12:00:00.000Z
세종,세종시,129,50,371895,2022-03-16T20:00:00.000Z
세종,세종시,29,6,371895,2022-02-27T15:00:00.000Z
세종,세종시,26,10,371895,2022-03-14T14:00:00.000Z
세종,세종시,54,24,371895,2022-03-03T20:00:00.000Z
세종,세종시,25,12,371895,2022-03-13T01:00:00.000Z
세종,세종시,7,3,371895,2022-03-18T23:00:00.000Z
세종,세종시,32,13,371895,2022-03-17T16:00:00.000Z
세종,세종시,11,5,371895,2022-03-19T03:00:00.000Z
세종,세종시,5,3,371895,2022-03-14T17:00:00.000Z
세종,세종시,42,9,371895,2022-03-12T17:00:00.000Z
세종,세종시,142,32,371895,2022-03-04T17:00:00.000Z
세종,세종시,87,57,371895,2022-03-09T09:00:00.000Z
세종,세종시,37,10,371895,2022-03-13T05:00:00.000Z
세종,세종시,8,4,371895,2022-03-18T09:00:00.000Z
세종,세종시,18,9,371895,2022-03-13T23:00:00.000Z
세종,세종시,6,2,371895,2022-03-18T12:00:00.000Z
세종,세종시,7,2,371895,2022-03-18T19:00:00.000Z
세종,세종시,60,22,371895,2022-03-11T18:00:00.000Z
세종,세종시,44,26,371895,2022-03-10T14:00:00.000Z
세종,세종시,6,3,371895,2022-03-18T10:00:00.000Z
세종,세종시,19,6,371895,2022-03-02T15:00:00.000Z
세종,세종시,5,3,371895,2022-03-14T17:00:00.000Z
세종,세종시,31,7,371895,2022-03-06T17:00:00.000Z
세종,세종시,8,3,371895,2022-03-18T14:00:00.000Z
세종,세종시,77,43,371895,2022-03-03T23:00:00.000Z
세종,세종시,34,13,371895,2022-03-10T16:00:00.000Z
세종,세종시,77,43,371895,2022-03-08T23:00:00.000Z
세종,세종시,43,18,371895,2022-03-08T16:00:00.000Z
세종,세종시,24,12,371895,2022-02-23T23:00:00.000Z
세종,세종시,84,45,371895,2022-03-04T11:00:00.000Z
세종,세종시,18,8,371895,2022-03-02T16:00:00.000Z
세종,세종시,39,13,371895,2022-03-03T14:00:00.000Z
세종,세종시,86,50,371895,2022-03-09T13:00:00.000Z
세종,세종시,30,13,371895,2022-03-02T21:00:00.000Z
세종,세종시,37,7,371895,2022-03-07T13:00:00.000Z
세종,세종시,90,44,371895,2022-03-11T12:00:00.000Z
세종,세종시,44,34,371895,2022-03-03T08:00:00.000Z
세종,세종시,29,13,371895,2022-03-15T12:00:00.000Z
세종,세종시,29,16,371895,2022-03-07T03:00:00.000Z
세종,세종시,29,17,371895,2022-03-02T23:00:00.000Z
세종,세종시,77,50,371895,2022-03-09T03:00:00.000Z
세종,세종시,63,38,371895,2022-03-09T20:00:00.000Z
세종,세종시,70,40,371895,2022-03-17T13:00:00.000Z
세종,세종시,8,2,371895,2022-03-18T18:00:00.000Z
세종,세종시,8,2,371895,2022-03-18T11:00:00.000Z
세종,세종시,40,15,371895,2022-03-03T18:00:00.000Z
세종,세종시,68,45,371895,2022-03-04T05:00:00.000Z
세종,세종시,7,3,371895,2022-03-19T06:00:00.000Z
세종,세종시,29,13,371895,2022-03-15T12:00:00.000Z
세종,세종시,7,3,371895,2022-03-13T15:00:00.000Z
세종,세종시,61,38,371895,2022-02-25T12:00:00.000Z
세종,세종시,24,5,371895,2022-02-28T17:00:00.000Z
세종,세종시,77,47,371895,2022-03-04T03:00:00.000Z
세종,세종시,5,3,371895,2022-03-14T17:00:00.000Z
세종,세종시,18,6,371895,2022-03-14T13:00:00.000Z
세종,세종시,38,16,371895,2022-03-10T19:00:00.000Z
세종,세종시,127,58,371895,2022-03-16T21:00:00.000Z
세종,세종시,23,8,371895,2022-03-02T17:00:00.000Z
세종,세종시,119,32,371895,2022-03-04T19:00:00.000Z
세종,세종시,77,52,371895,2022-03-09T02:00:00.000Z
세종,세종시,92,56,371895,2022-03-09T11:00:00.000Z
세종,세종시,13,6,371895,2022-03-19T14:00:00.000Z
세종,세종시,50,37,371895,2022-03-03T09:00:00.000Z
세종,세종시,9,2,371895,2022-03-18T20:00:00.000Z
세종,세종시,21,13,371895,2022-03-12T23:00:00.000Z
세종,세종시,29,12,371895,2022-03-13T06:00:00.000Z
세종,세종시,30,7,371895,2022-03-06T18:00:00.000Z
세종,세종시,124,62,371895,2022-03-16T22:00:00.000Z
세종,세종시,93,66,371895,2022-03-10T03:00:00.000Z
세종,세종시,81,46,371895,2022-03-08T21:00:00.000Z
세종,세종시,96,63,371895,2022-03-10T02:00:00.000Z
세종,세종시,45,19,371895,2022-03-08T17:00:00.000Z
세종,세종시,108,42,371895,2022-03-16T17:00:00.000Z
세종,세종시,4,2,371895,2022-03-17T20:00:00.000Z
세종,세종시,45,18,371895,2022-03-17T15:00:00.000Z
세종,세종시,6,3,371895,2022-03-19T07:00:00.000Z
세종,세종시,43,20,371895,2022-03-03T17:00:00.000Z
세종,세종시,42,9,371895,2022-03-14T08:00:00.000Z
세종,세종시,41,17,371895,2022-03-03T15:00:00.000Z
세종,세종시,72,46,371895,2022-03-17T10:00:00.000Z
세종,세종시,77,42,371895,2022-03-09T14:00:00.000Z
세종,세종시,99,27,371895,2022-03-04T20:00:00.000Z
세종,세종시,18,10,371895,2022-03-12T22:00:00.000Z
세종,세종시,19,3,371895,2022-03-13T09:00:00.000Z
세종,세종시,60,38,371895,2022-03-08T08:00:00.000Z
세종,세종시,63,34,371895,2022-03-03T21:00:00.000Z
세종,세종시,11,5,371895,2022-03-19T02:00:00.000Z
세종,세종시,67,43,371895,2022-03-04T06:00:00.000Z
세종,세종시,35,17,371895,2022-03-07T06:00:00.000Z
세종,세종시,15,7,371895,2022-03-17T17:00:00.000Z
세종,세종시,36,20,371895,2022-03-07T07:00:00.000Z
세종,세종시,78,47,371895,2022-03-04T08:00:00.000Z
세종,세종시,62,36,371895,2022-03-08T11:00:00.000Z
세종,세종시,10,3,371895,2022-03-19T01:00:00.000Z
세종,세종시,45,18,371895,2022-03-08T14:00:00.000Z
세종,세종시,29,12,371895,2022-03-13T06:00:00.000Z
세종,세종시,25,11,371895,2022-03-07T14:00:00.000Z
세종,세종시,90,62,371895,2022-03-10T06:00:00.000Z
세종,세종시,39,19,371895,2022-03-03T01:00:00.000Z
세종,세종시,17,7,371895,2022-03-13T22:00:00.000Z
세종,세종시,77,47,371895,2022-03-17T07:00:00.000Z
세종,세종시,6,4,371895,2022-03-18T04:00:00.000Z
세종,세종시,48,15,371895,2022-03-03T19:00:00.000Z
세종,세종시,9,5,371895,2022-03-18T05:00:00.000Z
세종,세종시,74,50,371895,2022-03-09T06:00:00.000Z
세종,세종시,41,16,371895,2022-03-10T15:00:00.000Z
세종,세종시,29,10,371895,2022-03-13T04:00:00.000Z
세종,세종시,75,49,371895,2022-03-09T04:00:00.000Z
세종,세종시,54,30,371895,2022-03-17T14:00:00.000Z
세종,세종시,6,4,371895,2022-03-18T13:00:00.000Z
세종,세종시,40,18,371895,2022-03-07T08:00:00.000Z
세종,세종시,68,40,371895,2022-03-01T17:00:00.000Z
세종,세종시,12,5,371895,2022-03-19T13:00:00.000Z
세종,세종시,20,9,371895,2022-03-12T21:00:00.000Z
세종,세종시,82,55,371895,2022-03-09T23:00:00.000Z
세종,세종시,17,8,371895,2022-03-19T12:00:00.000Z
세종,세종시,30,10,371895,2022-03-06T20:00:00.000Z
세종,세종시,42,31,371895,2022-03-03T07:00:00.000Z
세종,세종시,4,2,371895,2022-03-17T21:00:00.000Z
세종,세종시,75,44,371895,2022-03-12T01:00:00.000Z
세종,세종시,86,56,371895,2022-03-09T10:00:00.000Z
세종,세종시,104,59,371895,2022-03-17T01:00:00.000Z
세종,세종시,9,3,371895,2022-03-13T10:00:00.000Z
세종,세종시,87,35,371895,2022-03-16T16:00:00.000Z
세종,세종시,42,17,371895,2022-03-07T19:00:00.000Z
세종,세종시,68,43,371895,2022-03-04T07:00:00.000Z
세종,세종시,31,15,371895,2022-03-07T04:00:00.000Z
세종,세종시,30,12,371895,2022-03-13T02:00:00.000Z
세종,세종시,27,5,371895,2022-03-06T15:00:00.000Z
세종,세종시,19,9,371895,2022-03-12T20:00:00.000Z
세종,세종시,24,9,371895,2022-03-14T11:00:00.000Z
세종,세종시,16,8,371895,2022-03-13T21:00:00.000Z
세종,세종시,7,3,371895,2022-03-18T03:00:00.000Z
세종,세종시,76,39,371895,2022-03-11T14:00:00.000Z
세종,세종시,10,6,371895,2022-03-19T11:00:00.000Z
세종,세종시,10,3,371895,2022-03-18T15:00:00.000Z
세종,세종시,7,8,371895,2022-03-18T06:00:00.000Z
세종,세종시,48,21,371895,2022-03-14T03:00:00.000Z
세종,세종시,22,6,371895,2022-03-14T10:00:00.000Z
세종,세종시,11,4,371895,2022-03-13T13:00:00.000Z
세종,세종시,86,46,371895,2022-03-17T05:00:00.000Z
세종,세종시,75,39,371895,2022-03-11T22:00:00.000Z
세종,세종시,54,31,371895,2022-03-08T06:00:00.000Z
세종,세종시,66,44,371895,2022-03-08T09:00:00.000Z
세종,세종시,8,4,371895,2022-03-19T05:00:00.000Z
세종,세종시,8,3,371895,2022-03-18T08:00:00.000Z
세종,세종시,29,13,371895,2022-03-15T12:00:00.000Z
세종,세종시,12,3,371895,2022-03-18T17:00:00.000Z
세종,세종시,9,3,371895,2022-03-17T18:00:00.000Z
세종,세종시,113,56,371895,2022-03-16T23:00:00.000Z
세종,세종시,134,31,371895,2022-03-04T18:00:00.000Z
세종,세종시,99,37,371895,2022-03-04T13:00:00.000Z
세종,세종시,83,41,371895,2022-03-11T13:00:00.000Z
세종,세종시,31,8,371895,2022-03-07T17:00:00.000Z
세종,세종시,50,32,371895,2022-03-09T19:00:00.000Z
세종,세종시,60,31,371895,2022-03-08T19:00:00.000Z
세종,세종시,43,12,371895,2022-03-07T18:00:00.000Z
세종,세종시,32,8,371895,2022-03-06T19:00:00.000Z
세종,세종시,38,19,371895,2022-02-24T11:00:00.000Z
세종,세종시,69,42,371895,2022-03-08T10:00:00.000Z
세종,세종시,50,17,371895,2022-03-14T05:00:00.000Z
세종,세종시,7,5,371895,2022-03-17T19:00:00.000Z
세종,세종시,11,5,371895,2022-03-13T17:00:00.000Z
세종,세종시,7,2,371895,2022-03-18T02:00:00.000Z
세종,세종시,76,48,371895,2022-03-09T22:00:00.000Z
세종,세종시,69,45,371895,2022-03-09T21:00:00.000Z
세종,세종시,55,31,371895,2022-03-10T13:00:00.000Z
세종,세종시,47,19,371895,2022-03-10T20:00:00.000Z
세종,세종시,11,4,371895,2022-03-13T11:00:00.000Z
세종,세종시,122,32,371895,2022-03-04T15:00:00.000Z
세종,세종시,93,55,371895,2022-03-17T03:00:00.000Z
세종,세종시,80,47,371895,2022-03-17T06:00:00.000Z
세종,세종시,5,2,371895,2022-03-14T16:00:00.000Z
세종,세종시,29,13,371895,2022-03-15T12:00:00.000Z
세종,세종시,78,49,371895,2022-03-04T02:00:00.000Z
세종,세종시,15,10,371895,2022-03-13T08:00:00.000Z
세종,세종시,34,10,371895,2022-03-10T18:00:00.000Z
세종,세종시,7,3,371895,2022-03-19T04:00:00.000Z
세종,세종시,49,19,371895,2022-03-08T15:00:00.000Z
세종,세종시,48,26,371895,2022-02-26T15:00:00.000Z
세종,세종시,45,23,371895,2022-03-03T02:00:00.000Z
세종,세종시,71,45,371895,2022-03-04T04:00:00.000Z
세종,세종시,4,2,371895,2022-03-17T22:00:00.000Z
세종,세종시,9,2,371895,2022-03-18T01:00:00.000Z
세종,세종시,41,26,371895,2022-03-03T03:00:00.000Z
세종,세종시,69,39,371895,2022-03-03T22:00:00.000Z
세종,세종시,59,26,371895,2022-03-11T16:00:00.000Z
세종,세종시,123,44,371895,2022-03-16T18:00:00.000Z
세종,세종시,8,3,371895,2022-03-18T16:00:00.000Z
세종,세종시,95,67,371895,2022-03-10T08:00:00.000Z
세종,세종시,10,3,371895,2022-03-18T22:00:00.000Z
세종,세종시,7,3,371895,2022-03-17T23:00:00.000Z
세종,세종시,92,63,371895,2022-03-10T04:00:00.000Z
세종,세종시,61,36,371895,2022-03-08T02:00:00.000Z
세종,세종시,55,26,371895,2022-03-03T12:00:00.000Z
세종,세종시,37,13,371895,2022-03-02T19:00:00.000Z
세종,세종시,86,46,371895,2022-03-17T04:00:00.000Z
세종,세종시,30,5,371895,2022-03-14T09:00:00.000Z
세종,세종시,48,18,371895,2022-03-07T10:00:00.000Z
세종,세종시,59,25,371895,2022-03-11T19:00:00.000Z
세종,세종시,11,6,371895,2022-03-13T18:00:00.000Z
세종,세종시,9,2,371895,2022-03-18T21:00:00.000Z
세종,세종시,11,2,371895,2022-03-13T16:00:00.000Z
세종,세종시,8,4,371895,2022-03-19T10:00:00.000Z
세종,세종시,78,44,371895,2022-03-17T08:00:00.000Z
세종,세종시,16,4,371895,2022-03-02T14:00:00.000Z
세종,세종시,42,26,371895,2022-03-03T04:00:00.000Z
세종,세종시,90,52,371895,2022-03-10T10:00:00.000Z
세종,세종시,50,20,371895,2022-03-14T04:00:00.000Z
세종,세종시,58,28,371895,2022-03-08T12:00:00.000Z
세종,세종시,75,46,371895,2022-03-17T09:00:00.000Z
세종,세종시,64,28,371895,2022-03-16T15:00:00.000Z
세종,세종시,96,63,371895,2022-03-17T02:00:00.000Z
세종,세종시,55,33,371895,2022-03-08T03:00:00.000Z
세종,세종시,76,41,371895,2022-03-08T22:00:00.000Z
세종,세종시,33,18,371895,2022-03-07T05:00:00.000Z
세종,세종시,50,26,371895,2022-03-10T21:00:00.000Z
세종,세종시,43,28,371895,2022-02-26T17:00:00.000Z
세종,세종시,33,8,371895,2022-03-10T17:00:00.000Z
세종,세종시,43,19,371895,2022-03-14T02:00:00.000Z
세종,세종시,5,4,371895,2022-03-18T07:00:00.000Z
세종,세종시,78,51,371895,2022-03-09T07:00:00.000Z
세종,세종시,53,33,371895,2022-03-08T07:00:00.000Z
세종,세종시,55,31,371895,2022-03-09T15:00:00.000Z
세종,세종시,86,51,371895,2022-03-04T09:00:00.000Z
세종,세종시,70,47,371895,2022-03-09T01:00:00.000Z
세종,세종시,55,33,371895,2022-03-03T11:00:00.000Z
세종,세종시,97,66,371895,2022-03-10T09:00:00.000Z
세종,세종시,33,8,371895,2022-03-12T18:00:00.000Z
세종,세종시,34,14,371895,2022-03-07T01:00:00.000Z
세종,세종시,51,40,371895,2022-03-03T10:00:00.000Z
세종,세종시,131,47,371895,2022-03-16T19:00:00.000Z
세종,세종시,91,58,371895,2022-03-10T01:00:00.000Z
세종,세종시,28,9,371895,2022-03-14T01:00:00.000Z
